# UNATTESTED and DERIVED. Reconstructed from RASPA output trees in the replicate workspaces on bnode0, read-only, 2026-09-03. Not an extraction from any replicate-authored record; the per-job association does not exist in one. Outside the sealed 16/16 attestation. t_submitted is RASPA's own start, NOT the PBS submit time. Skip this line.
run,job_id,t_submitted,t_completed,accuracy_tier,structure_id,structure_class,init_cycles,production_cycles,id_source,output_path
rep15,,47.985,48.482,low,2022[Co][nan]3[FSR]13,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Co][nan]3[FSR]13__580000__200_1000__s0__no/Output/System_0/output_framework_5.5.5_298.000000_580000.data
rep15,,49.284,49.307,low,2014[Zn][srs]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Zn][srs]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,48.719,48.738,low,2008[Tm][rtl]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[Tm][rtl]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.2.2_298.000000_580000.data
rep15,,45.557,45.567,low,2017[Ag][sqc]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Ag][sqc]2[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_580000.data
rep15,,45.916,45.935,low,2006[Cu][dia]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2006[Cu][dia]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_5.3.2_298.000000_6.5e+06.data
rep15,,49.438,49.461,low,2019[Tb][sql]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Tb][sql]2[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,47.140,47.178,low,2012[Fe][bpq]3[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Fe][bpq]3[ASR]3__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.4_298.000000_580000.data
rep15,,48.774,48.819,low,2020[Mg][nia]3[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Mg][nia]3[ASR]3__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,48.876,48.906,low,2012[Sm][nan]3[ASR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Sm][nan]3[ASR]6__580000__200_1000__s0__no/Output/System_0/output_framework_2.3.1_298.000000_580000.data
rep15,,48.928,48.983,low,2017[Tb][smc]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Tb][smc]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,49.676,50.332,low,2022[Zn][nan]3[ASR]23,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Zn][nan]3[ASR]23__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,49.714,49.749,low,2007[Cu][dia]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2007[Cu][dia]3[FSR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_6.5e+06.data
rep15,,49.786,49.896,low,2011[Co][nan]3[ASR]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2011[Co][nan]3[ASR]5__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,49.868,49.887,low,2016[Mg][tfz]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Mg][tfz]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,50.094,50.124,low,2015[Gd][nan]3[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Gd][nan]3[ASR]3__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,50.125,50.138,low,0000[Mg][kgd]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[Mg][kgd]2[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.1.2_298.000000_580000.data
rep15,,50.591,50.612,low,2016[CuTb][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[CuTb][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,50.709,50.746,low,2012[Ni][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Ni][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,52.812,52.847,low,2017[Cd][tav]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Cd][tav]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.2_298.000000_580000.data
rep15,,52.051,52.128,low,2014[Ag][ths]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Ag][ths]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,52.720,52.743,low,2013[CdSi][pcu]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[CdSi][pcu]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,53.403,53.432,low,2019[Co][apo]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Co][apo]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,53.768,53.822,low,2023[La][nan]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[La][nan]2[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,52.991,53.019,low,2013[Zn][ths]3[FSR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Zn][ths]3[FSR]6__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_6.5e+06.data
rep15,,52.896,52.921,low,2017[Eu][vab]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Eu][vab]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,53.216,53.264,low,2012[CoLu][nan]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[CoLu][nan]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_6.5e+06.data
rep15,,53.452,53.482,low,2017[Eu][nan]3[ASR]10,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Eu][nan]3[ASR]10__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,53.471,53.547,low,2016[Zn][nan]3[ION]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Zn][nan]3[ION]3__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,53.289,53.313,low,2015[Zn][nbo]3[FSR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Zn][nbo]3[FSR]4__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,54.808,54.820,low,2020[Zn][nbo]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Zn][nbo]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,55.258,55.260,low,2016[CuV][pcu]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[CuV][pcu]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.4_298.000000_580000.data
rep15,,55.312,55.336,low,2024[Cd][nan]2[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2024[Cd][nan]2[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,52.432,52.449,low,2008[ZnCo][sit]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2008[ZnCo][sit]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_580000.data
rep15,,51.926,51.931,low,2003[Er][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2003[Er][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,54.739,54.772,low,2009[Mg][lvt]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[Mg][lvt]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,54.209,54.371,low,2023[In][neb]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[In][neb]3[FSR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,54.418,54.464,low,2009[Cu][tbo]3[ASR]6,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[Cu][tbo]3[ASR]6__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,55.474,55.535,low,2013[Cu][lvt]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Cu][lvt]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,55.503,55.538,low,0000[In][pts]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/0000[In][pts]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_580000.data
rep15,,55.508,55.559,low,2012[Tb][nan]3[FSR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Tb][nan]3[FSR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.1_298.000000_6.5e+06.data
rep15,,55.663,55.993,low,2021[Co][nan]3[FSR]18,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Co][nan]3[FSR]18__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,55.015,55.052,low,2005[Zn][srs]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2005[Zn][srs]3[FSR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.1.1_298.000000_6.5e+06.data
rep15,,56.462,56.492,low,2021[FeAg][fet]2[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[FeAg][fet]2[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.1.2_298.000000_6.5e+06.data
rep15,,56.144,56.176,low,2012[Al][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Al][nan]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_6.5e+06.data
rep15,,59.621,59.685,low,2017[Zn][sql]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Zn][sql]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,59.691,59.717,low,2019[Tb][sqc]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Tb][sqc]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,56.781,56.845,low,2012[Zn][nan]3[ASR]31,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Zn][nan]3[ASR]31__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,56.812,56.861,low,2014[Cu][tbo]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Cu][tbo]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_1.1.1_298.000000_6.5e+06.data
rep15,,56.853,56.883,low,2013[Pb][dia]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Pb][dia]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.3_298.000000_6.5e+06.data
rep15,,57.214,57.357,low,2012[Zn][sod]3[ASR]12,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Zn][sod]3[ASR]12__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,57.262,57.289,low,2010[TbAg][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2010[TbAg][nan]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.2.2_298.000000_6.5e+06.data
rep15,,60.650,60.665,low,2009[DyAg][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[DyAg][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.2.3_298.000000_580000.data
rep15,,60.702,60.729,low,2013[Sm][ant]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Sm][ant]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,57.383,57.398,low,2023[U][dia]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[U][dia]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.1_298.000000_580000.data
rep15,,57.418,57.548,low,2023[Ni][nan]3[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[Ni][nan]3[ASR]3__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,57.523,57.534,low,2017[Tb][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Tb][nan]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_6.5e+06.data
rep15,,57.856,58.188,low,2015[Cu][nan]3[ASR]22,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[Cu][nan]3[ASR]22__580000__200_1000__s0__no/Output/System_0/output_framework_5.5.5_298.000000_580000.data
rep15,,58.994,59.025,low,2018[Zn][flu]3[FSR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Zn][flu]3[FSR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,59.359,59.396,low,2020[Mn][sra]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Mn][sra]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.2.3_298.000000_6.5e+06.data
rep15,,58.024,58.044,low,2018[Cu][sra]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Cu][sra]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,58.231,58.313,low,2019[Co][nan]3[FSR]5,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Co][nan]3[FSR]5__580000__200_1000__s0__no/Output/System_0/output_framework_2.3.2_298.000000_580000.data
rep15,,58.478,58.521,low,2015[TmCo][hcb]2[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2015[TmCo][hcb]2[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.5_298.000000_580000.data
rep15,,60.307,60.334,low,2016[Cd][sql]2[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Cd][sql]2[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,62.453,62.522,low,2004[Ag][pts]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2004[Ag][pts]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,60.813,60.832,low,2019[Cu][sql]2[ASR]7,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Cu][sql]2[ASR]7__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_6.5e+06.data
rep15,,61.003,61.010,low,2018[Ce][nan]3[ASR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Ce][nan]3[ASR]4__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.4_298.000000_580000.data
rep15,,60.253,60.292,low,2007[Er][sra]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2007[Er][sra]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_4.1.2_298.000000_580000.data
rep15,,60.938,60.975,low,2017[Zn][sql]2[ASR]9,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Zn][sql]2[ASR]9__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.5_298.000000_6.5e+06.data
rep15,,61.152,61.169,low,2020[Cd][pcu]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Cd][pcu]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,61.068,61.085,low,2007[Fe][dia]3[ASR]8,retained,200,1000,bracket form in path,rep15/data/s1/run/2007[Fe][dia]3[ASR]8__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,61.085,61.096,low,2007[Fe][dia]3[ASR]8,retained,200,1000,bracket form in path,rep15/data/s1/run/2007[Fe][dia]3[ASR]8__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,61.554,61.597,low,2020[Zn][pcu]3[ASR]13,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Zn][pcu]3[ASR]13__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_6.5e+06.data
rep15,,61.827,61.870,low,2006[Ag][mog]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2006[Ag][mog]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_580000.data
rep15,,65.590,65.626,low,2021[Al][nan]3[ASR]22,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Al][nan]3[ASR]22__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,65.537,65.572,low,2012[Zn][nbo]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Zn][nbo]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,65.002,65.025,low,2014[Co][cds]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Co][cds]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,67.138,67.211,low,2018[Zn][sql]2[FSR]8,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Zn][sql]2[FSR]8__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,67.678,67.693,low,2022[Gd][hcb]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2022[Gd][hcb]2[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.1_298.000000_580000.data
rep15,,69.156,69.180,low,2014[Cu][rtl]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Cu][rtl]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,67.905,67.927,low,2014[Mn][nan]3[FSR]12,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Mn][nan]3[FSR]12__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,67.514,67.582,low,2020[NiMn][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[NiMn][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,71.310,71.376,low,2005[Mn][lvt]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2005[Mn][lvt]3[ASR]2__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_580000.data
rep15,,69.900,70.032,low,2023[Cd][dia]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[Cd][dia]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,69.228,69.242,low,2019[Tb][sql]2[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Tb][sql]2[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,65.714,65.755,low,2006[Co][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2006[Co][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,72.115,72.186,low,2024[Zn][hex]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2024[Zn][hex]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,65.698,65.711,low,2016[Ag][nan]3[ASR]7,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Ag][nan]3[ASR]7__580000__200_1000__s0__no/Output/System_0/output_framework_2.4.4_298.000000_580000.data
rep15,,66.852,66.993,low,2009[WCu][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2009[WCu][nan]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_580000.data
rep15,,69.886,69.896,low,2013[Ni][noz]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Ni][noz]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,66.475,66.606,low,2014[Cu][nan]3[ASR]17,retained,200,1000,bracket form in path,rep15/data/s1/run/2014[Cu][nan]3[ASR]17__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,72.008,72.107,low,2013[Co][nan]3[ASR]12,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Co][nan]3[ASR]12__580000__200_1000__s0__no/Output/System_0/output_framework_4.4.2_298.000000_580000.data
rep15,,72.544,72.601,low,2013[Dy][dia]3[ASR]2,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[Dy][dia]3[ASR]2__6500000__200_1000__s0__no/Output/System_0/output_framework_4.3.3_298.000000_6.5e+06.data
rep15,,66.583,66.592,low,2017[Zn][ths]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Zn][ths]3[FSR]1__580000__200_1000__s0__no/Output/System_0/output_framework_2.2.1_298.000000_580000.data
rep15,,67.998,68.018,low,2012[Zn][raa]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Zn][raa]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,66.306,66.354,low,2013[ZnTi][pcu]3[ION]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[ZnTi][pcu]3[ION]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,70.329,70.405,low,2021[V][nan]3[FSR]7,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[V][nan]3[FSR]7__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_6.5e+06.data
rep15,,70.527,70.563,low,2021[Mn][kgd]2[ASR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[Mn][kgd]2[ASR]3__580000__200_1000__s0__no/Output/System_0/output_framework_6.6.2_298.000000_580000.data
rep15,,76.287,76.289,low,2013[MoCo][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[MoCo][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_580000.data
rep15,,70.729,70.812,low,2012[CuMn][dia]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[CuMn][dia]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,70.864,70.902,low,2018[Fe][sql]2[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Fe][sql]2[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_580000.data
rep15,,70.670,70.687,low,2006[Zn][dia]3[FSR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2006[Zn][dia]3[FSR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,72.959,72.976,low,2013[ZnCo][dia]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2013[ZnCo][dia]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_4.3.2_298.000000_6.5e+06.data
rep15,,73.492,73.495,low,2012[Ce][nan]3[FSR]3,retained,200,1000,bracket form in path,rep15/data/s1/run/2012[Ce][nan]3[FSR]3__580000__200_1000__s0__no/Output/System_0/output_framework_5.4.2_298.000000_580000.data
rep15,,73.117,73.174,low,2024[Co][pcu]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2024[Co][pcu]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.3_298.000000_6.5e+06.data
rep15,,73.536,73.618,low,2018[Fe][nuc]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2018[Fe][nuc]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.1_298.000000_6.5e+06.data
rep15,,73.049,73.070,low,2020[Cd][dia]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2020[Cd][dia]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,73.199,73.227,low,2019[Cu][nan]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2019[Cu][nan]3[ASR]1__580000__200_1000__s0__no/Output/System_0/output_framework_3.3.3_298.000000_580000.data
rep15,,73.342,73.386,low,2017[Mn][nan]3[FSR]7,retained,200,1000,bracket form in path,rep15/data/s1/run/2017[Mn][nan]3[FSR]7__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.2_298.000000_6.5e+06.data
rep15,,71.467,71.499,low,2011[Sm][nan]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2011[Sm][nan]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.3.2_298.000000_6.5e+06.data
rep15,,69.327,69.359,low,2010[Cd][cds]3[ASR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2010[Cd][cds]3[ASR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_2.2.2_298.000000_6.5e+06.data
rep15,,69.049,69.072,low,2021[CuMn][tfz]3[FSR]1,retained,200,1000,bracket form in path,rep15/data/s1/run/2021[CuMn][tfz]3[FSR]1__6500000__200_1000__s0__no/Output/System_0/output_framework_3.2.1_298.000000_6.5e+06.data
rep15,,69.988,70.010,low,2023[Cu][nan]3[FSR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2023[Cu][nan]3[FSR]4__580000__200_1000__s0__no/Output/System_0/output_framework_3.2.1_298.000000_580000.data
rep15,,68.668,68.683,low,2016[In][nan]3[ASR]4,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[In][nan]3[ASR]4__6500000__200_1000__s0__no/Output/System_0/output_framework_4.3.2_298.000000_6.5e+06.data
rep15,,68.681,68.737,low,2016[Cd][nan]3[FSR]24,retained,200,1000,bracket form in path,rep15/data/s1/run/2016[Cd][nan]3[FSR]24__580000__200_1000__s0__no/Output/System_0/output_framework_6.6.2_298.000000_580000.data
