# UNATTESTED. Workspace file inventory, post-seal read-only. REBUILT 2026-09-03 correcting REPORT 036 section 4 (was 6 runs / 2,037 rows). Skip this line.
run,group,file_path,parent_structure_id,parent_class,transformation,reported_value,reported_uncertainty,accuracy_tier,pristine_parent_measured_same_setting
rep09,U,rep09/mods/m106722.cif,2016[Cu][nbo]3[ASR]11,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106724.cif,2016[Cu][nbo]3[ASR]13,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106728.cif,2016[Cu][nbo]3[ASR]17,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106730.cif,2016[Cu][nbo]3[ASR]19,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106732.cif,2016[Cu][nbo]3[ASR]20,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106733.cif,2016[Cu][nbo]3[ASR]21,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106734.cif,2016[Cu][nbo]3[ASR]22,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106735.cif,2016[Cu][nbo]3[ASR]23,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106736.cif,2016[Cu][nbo]3[ASR]24,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106737.cif,2016[Cu][nbo]3[ASR]25,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106738.cif,2016[Cu][nbo]3[ASR]26,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106739.cif,2016[Cu][nbo]3[ASR]27,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106741.cif,2016[Cu][nbo]3[ASR]29,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106742.cif,2016[Cu][nbo]3[ASR]30,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106744.cif,2016[Cu][nbo]3[ASR]32,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106747.cif,2016[Cu][nbo]3[ASR]35,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106748.cif,2016[Cu][nbo]3[ASR]36,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106749.cif,2016[Cu][nbo]3[ASR]37,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106750.cif,2016[Cu][nbo]3[ASR]38,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106751.cif,2016[Cu][nbo]3[ASR]39,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106755.cif,2016[Cu][nbo]3[ASR]42,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106757.cif,2016[Cu][nbo]3[ASR]44,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106758.cif,2016[Cu][nbo]3[ASR]45,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106759.cif,2016[Cu][nbo]3[ASR]46,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106761.cif,2016[Cu][nbo]3[ASR]48,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106767.cif,2016[Cu][nbo]3[ASR]53,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106768.cif,2016[Cu][nbo]3[ASR]54,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106770.cif,2016[Cu][nbo]3[ASR]56,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106773.cif,2016[Cu][nbo]3[ASR]8,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106789.cif,2016[Cu][ssa]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m106950.cif,2016[Mg][acs]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107079.cif,2016[Tb][nan]3[ASR]10,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107114.cif,2016[ZnCo][pcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107173.cif,2016[Zn][nan]3[ASR]15,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107198.cif,2016[Zn][nan]3[FSR]26,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107248.cif,2016[Zn][sqc]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107260.cif,2016[Zn][ssa]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107286.cif,2016[Zr][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107290.cif,2016[Zr][flu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107564.cif,2017[Co][lvt]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107659.cif,2017[Co][sql]2[ASR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107708.cif,2017[CuSi][pcu]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107709.cif,2017[CuSi][pcu]3[FSR]3,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107739.cif,2017[Cu][lvt]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107763.cif,2017[Cu][nbo]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107764.cif,2017[Cu][nbo]3[ASR]3,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107796.cif,2017[Cu][sql]2[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107934.cif,2017[In][nan]3[ASR]5,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m107936.cif,2017[In][nan]3[FSR]6,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108105.cif,2017[Th][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108111.cif,2017[U][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108190.cif,2017[Zn][etd]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108193.cif,2017[Zn][hcb]2[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108245.cif,2017[Zn][nan]3[ASR]30,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108298.cif,2017[Zn][sql]2[ASR]17,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108344.cif,2017[Zr][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108345.cif,2017[Zr][bcu]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108364.cif,2017[Zr][nan]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108370.cif,2017[Zr][scu]3[ASR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108371.cif,2017[Zr][scu]3[ASR]5,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108558.cif,2018[Cu][fmj]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108559.cif,2018[Cu][fmj]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108572.cif,2018[Cu][lvt]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108579.cif,2018[Cu][nan]3[ASR]12,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108639.cif,2018[Eu][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108700.cif,2018[Mg][ant]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108731.cif,2018[Ni][fmz]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108732.cif,2018[Ni][fmz]3[ASR]3,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108735.cif,2018[Ni][fmz]3[ASR]6,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108736.cif,2018[Ni][fmz]3[ASR]7,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108737.cif,2018[Ni][fmz]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108740.cif,2018[Ni][fmz]3[FSR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108741.cif,2018[Ni][fmz]3[FSR]5,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108768.cif,2018[Tb][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108839.cif,2018[Zn][hcb]2[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m108900.cif,2018[Zn][pcu]3[FSR]19,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109156.cif,2019[Co][apo]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109157.cif,2019[Co][apo]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109326.cif,2019[Cu][nan]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109330.cif,2019[Cu][nan]3[ASR]7,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109334.cif,2019[Cu][nan]3[FSR]3,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109379.cif,2019[Cu][ssa]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109484.cif,2019[In][bpq]3[ASR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109486.cif,2019[In][bpq]3[ASR]6,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109861.cif,2019[Zn][sql]2[ASR]24,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m109908.cif,2019[Zr][flu]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110108.cif,2020[Co][nan]3[FSR]7,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110176.cif,2020[Cu][dia]3[ASR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110177.cif,2020[Cu][dia]3[ASR]5,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110189.cif,2020[Cu][lil]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110190.cif,2020[Cu][lil]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110244.cif,2020[Cu][pts]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110259.cif,2020[Cu][sql]2[ASR]12,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110361.cif,2020[Gd][esg]3[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110371.cif,2020[Gd][pcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110387.cif,2020[In][hcb]2[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110388.cif,2020[In][hcb]2[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110496.cif,2020[SiZr][scu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110575.cif,2020[Zn][dia]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110582.cif,2020[Zn][dia]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110654.cif,2020[Zn][nan]3[ASR]8,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110683.cif,2020[Zn][nan]3[FSR]7,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110758.cif,2020[Zr][nan]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110761.cif,2020[Zr][nan]3[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m110968.cif,2021[Cu][nbo]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111052.cif,2021[In][nan]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111054.cif,2021[In][nan]3[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111155.cif,2021[U][ths]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111192.cif,2021[ZnMg][nan]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111195.cif,2021[ZnSi][kgd]2[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111205.cif,2021[Zn][dia]3[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111208.cif,2021[Zn][dia]3[ION]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111247.cif,2021[Zn][nan]3[ASR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111252.cif,2021[Zn][nan]3[ASR]9,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111267.cif,2021[Zn][nan]3[FSR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111270.cif,2021[Zn][nan]3[FSR]7,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111417.cif,2022[Cu][sql]2[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111418.cif,2022[Cu][sql]2[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111419.cif,2022[Cu][sql]2[FSR]3,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111500.cif,2022[Nd][nan]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111619.cif,2022[Zn][nan]3[ASR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111636.cif,2022[Zn][nan]3[FSR]4,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111689.cif,2023[AlCu][scu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111692.cif,2023[Al][nan]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111760.cif,2023[Co][ato]3[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111811.cif,2023[Co][sql]2[FSR]5,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111823.cif,2023[CuSi][dag]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111847.cif,2023[Cu][nan]3[ASR]9,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111949.cif,2023[In][neb]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m111953.cif,2023[In][neb]3[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m112077.cif,2023[U][bcu]3[ASR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m112126.cif,2023[Zn][fsc]3[ASR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m112128.cif,2023[Zn][fsc]3[FSR]2,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m112367.cif,2024[Ni][sql]2[FSR]1,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep09,U,rep09/mods/m112474.cif,2024[Zn][pcu]3[FSR]3,retained,"""defunctionalisation""; ""every substitution is monovalent-for-monovalent, substituent -> H""",,,,unknown
rep10,U,rep10/mod/M2013_Ni__nia_3_ASR_1_f100.cif,2013[Ni][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Ni__nia_3_ASR_1_f25.cif,2013[Ni][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Ni__nia_3_ASR_1_f50.cif,2013[Ni][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Ni__nia_3_ASR_1_f75.cif,2013[Ni][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Yb__nia_3_ASR_1_f100.cif,2013[Yb][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Yb__nia_3_ASR_1_f25.cif,2013[Yb][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Yb__nia_3_ASR_1_f50.cif,2013[Yb][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2013_Yb__nia_3_ASR_1_f75.cif,2013[Yb][nia]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_V__srs_3_FSR_1_f100.cif,2015[V][srs]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_V__srs_3_FSR_1_f25.cif,2015[V][srs]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_V__srs_3_FSR_1_f50.cif,2015[V][srs]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_V__srs_3_FSR_1_f75.cif,2015[V][srs]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_Zn__ith_3_FSR_1_f100.cif,2015[Zn][ith]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_Zn__ith_3_FSR_1_f25.cif,2015[Zn][ith]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_Zn__ith_3_FSR_1_f50.cif,2015[Zn][ith]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2015_Zn__ith_3_FSR_1_f75.cif,2015[Zn][ith]3[FSR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2020_In__nuc_3_ASR_1_f100.cif,2020[In][nuc]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2020_In__nuc_3_ASR_1_f25.cif,2020[In][nuc]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2020_In__nuc_3_ASR_1_f50.cif,2020[In][nuc]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2020_In__nuc_3_ASR_1_f75.cif,2020[In][nuc]3[ASR]1,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2021_Al__nan_3_ASR_24_f100.cif,2021[Al][nan]3[ASR]24,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
rep10,U,rep10/mod/M2021_Al__nan_3_ASR_24_f25.cif,2021[Al][nan]3[ASR]24,retained,"""Methylation of framework C-H, charge-balanced by construction"" (bin/methylate.py)",,,,unknown
